method,pct_missing,replicate,mask_seed,file,path,success_tree,error_message_tree,nj_tree_file,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,imputed_variables,n_neighbors_requested,n_neighbors_effective,knn_weights,knn_metric,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,epochs_used,convergence_epoch,max_abs_error_observed,mean_abs_error_observed,RF,nRF,shared_splits,ref_splits,est_splits,split_precision,split_recall,split_F1,false_positive_splits,false_negative_splits,nj_vs_ML_pat_MAE,nj_vs_ML_pat_RMSE,nj_vs_ML_pat_Pearson,nj_vs_ML_pat_Spearman,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,n_taxa,matched_matrix_labels_json
KNN-Impute,65,26,80,KNNimpute_completed_p65_rep26_seed80.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep26_seed80.csv,True,,KNN-Impute_NJ_p65_rep26_seed80.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0806235041526835,0.0609597285076769,0.5820347626695505,0.5867847463450013,0.0021423719999802,True,True,True,0,0,0.0,0.0,8.0,0.3333333333333333,8.0,12.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,T10|T6;T5|T9;T10|T6|T7|T8;T11|T12|T13|T14|T15|T5|T9,T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.4408987368799565,0.4876936603839539,0.8235338848246455,0.8703400373211694,0.4413753882045245,0.4899378935973729,0.6842054400729384,0.708843043748704,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,27,81,KNNimpute_completed_p65_rep27_seed81.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep27_seed81.csv,True,,KNN-Impute_NJ_p65_rep27_seed81.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0872770437999344,0.0781889603560479,0.6638809209807155,0.5788830782150628,0.00217388499982,True,True,True,0,0,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T13|T14;T15|T7;T5|T6;T8|T9;T4|T5|T6;T10|T4|T5|T6;T11|T12|T13|T14;T15|T7|T8|T9;T1|T10|T4|T5|T6;T1|T10|T2|T3|T4|T5|T6,T14|T15;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4540016936095024,0.504345079938568,0.7032993838738322,0.6377565830396019,0.4541919694543522,0.506013468859797,0.5990294703350942,0.5349263943603566,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,28,82,KNNimpute_completed_p65_rep28_seed82.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep28_seed82.csv,True,,KNN-Impute_NJ_p65_rep28_seed82.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0837835356096181,0.0693407504608213,0.6673192587303491,0.64610451578425,0.0023336409999501,True,True,True,0,0,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T11|T5;T13|T15;T7|T9;T2|T3|T4;T13|T14|T15|T6;T1|T12|T2|T3|T4;T11|T13|T14|T15|T5|T6,T11|T12;T14|T15;T7|T8;T1|T2|T3;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.44832434763862,0.49834895358584025,0.6831604391542795,0.7383993365125441,0.4486317493880176,0.49690530190871574,0.6864367551002395,0.6965581588223098,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,29,83,KNNimpute_completed_p65_rep29_seed83.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep29_seed83.csv,True,,KNN-Impute_NJ_p65_rep29_seed83.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.080707961373918,0.0670656031475575,0.6063043426351344,0.5147154254303927,0.0025499729999864,True,True,True,0,0,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T1|T6;T10|T8;T13|T14;T1|T4|T6;T10|T7|T8;T13|T14|T9;T10|T15|T7|T8;T13|T14|T3|T9;T13|T14|T2|T3|T9;T10|T11|T12|T15|T7|T8;T10|T11|T12|T15|T5|T7|T8,T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.442390359582298,0.4936313077036569,0.6313810851198969,0.5975741239892183,0.4447899548090616,0.4965876163388018,0.6046721623061767,0.5411569562512959,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,65,30,84,KNNimpute_completed_p65_rep30_seed84.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p65_rep30_seed84.csv,True,,KNN-Impute_NJ_p65_rep30_seed84.treefile,0.6476190476190476,105,68,37,0,68,5,5,distance,nan_euclidean,0.0871061238704544,0.0714189350402909,0.653351984052631,0.6896972935832346,0.0025563229999079,True,True,True,0,0,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T13|T15;T7|T9;T2|T3|T4;T13|T14|T15|T6;T1|T10|T2|T3|T4;T13|T14|T15|T5|T6;T11|T12|T13|T14|T15|T5|T6,T14|T15;T7|T8;T1|T2|T3;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.44917444682542423,0.49401329970631846,0.7748594664925119,0.7956147625958946,0.45054727255508575,0.4963808638592172,0.7210599593124033,0.7253369272237197,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,1,55,KNNimpute_completed_p85_rep01_seed55.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep01_seed55.csv,True,,KNN-Impute_NJ_p85_rep01_seed55.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.116779457947543,0.099153707596394,0.1823013284928335,0.2003404834865509,0.00229254199985,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T14;T10|T9;T12|T15;T2|T6;T3|T8;T13|T3|T8;T1|T10|T14|T9;T12|T15|T2|T6;T1|T10|T14|T7|T9;T12|T15|T2|T4|T6;T1|T10|T11|T14|T7|T9;T1|T10|T11|T14|T5|T7|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4839193182936417,0.540108491451832,0.26783452385360534,0.23895915405349366,0.4842750470873168,0.5400119480828978,0.21830001719962755,0.1864814430852167,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,2,56,KNNimpute_completed_p85_rep02_seed56.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep02_seed56.csv,True,,KNN-Impute_NJ_p85_rep02_seed56.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1282334760996144,0.1077741473045788,0.2521330805429216,0.2216717739189649,0.0022714360000009,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T3;T12|T15;T13|T7;T2|T4;T6|T8;T10|T2|T4;T12|T14|T15;T13|T6|T7|T8;T1|T10|T2|T3|T4;T1|T10|T2|T3|T4|T5;T1|T10|T2|T3|T4|T5|T9;T12|T13|T14|T15|T6|T7|T8,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.49219636005658884,0.5469076089749075,0.3768256935412508,0.37829151980095377,0.49039253044263087,0.5479472053983128,0.26518560448055967,0.23741447232013269,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,3,57,KNNimpute_completed_p85_rep03_seed57.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep03_seed57.csv,True,,KNN-Impute_NJ_p85_rep03_seed57.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1305524450545682,0.1101642393469733,0.0614710048140221,0.0675897118256841,0.0022396540000499,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T10|T8;T11|T9;T12|T14;T2|T5;T11|T15|T9;T10|T12|T14|T8;T11|T15|T4|T9;T10|T12|T14|T6|T8;T10|T12|T14|T3|T6|T8;T11|T15|T2|T4|T5|T9;T10|T12|T14|T3|T6|T7|T8;T11|T13|T15|T2|T4|T5|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.487591814340058,0.546583201919478,0.20804998688415924,0.2356935517312876,0.4894941844532781,0.5487281859555714,0.1790716945929855,0.21200175220093595,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,4,58,KNNimpute_completed_p85_rep04_seed58.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep04_seed58.csv,True,,KNN-Impute_NJ_p85_rep04_seed58.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1276425189850146,0.1076827189427947,0.2390886247620925,0.2374531835205992,0.0026487060001727,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T5;T11|T14;T13|T15;T11|T14|T3;T13|T15|T7;T13|T15|T7|T8;T1|T11|T14|T3|T5;T13|T15|T6|T7|T8;T1|T11|T12|T14|T3|T5;T13|T15|T2|T6|T7|T8;T1|T10|T11|T12|T14|T3|T5;T13|T15|T2|T4|T6|T7|T8,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.48830804196797084,0.5440217523987315,0.2889790706729895,0.30211486626580963,0.49132270607168543,0.5487346510015341,0.2345139601802255,0.22904831018038563,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,5,59,KNNimpute_completed_p85_rep05_seed59.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep05_seed59.csv,True,,KNN-Impute_NJ_p85_rep05_seed59.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1310291590703056,0.1073921328985794,0.0697240140323431,0.1734763363976847,0.0025658160000148,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T10|T13;T11|T15;T12|T6;T5|T9;T10|T13|T14;T12|T2|T6;T4|T5|T9;T1|T4|T5|T9;T10|T13|T14|T3;T12|T2|T6|T8;T10|T11|T13|T14|T15|T3;T10|T11|T13|T14|T15|T3|T7,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4876294646236984,0.5428421577683729,0.24770608680528677,0.3423076923076923,0.4849806797440619,0.5423821222789948,0.2062972969873486,0.23525813808832674,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,6,60,KNNimpute_completed_p85_rep06_seed60.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep06_seed60.csv,True,,KNN-Impute_NJ_p85_rep06_seed60.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1379028553870409,0.1175793499173355,0.0619261898204053,0.080954428143861,0.0021891689998483,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T10|T6;T11|T14;T12|T5;T13|T3;T1|T13|T3;T10|T15|T6;T12|T2|T5;T1|T13|T3|T9;T12|T2|T5|T7;T1|T11|T13|T14|T3|T9;T1|T11|T13|T14|T3|T4|T9;T10|T12|T15|T2|T5|T6|T7,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4965735984104627,0.5535757509849472,0.14297926173552414,0.1256064690026954,0.49587749682945886,0.5529655205384588,0.1474544328510473,0.12802110797854457,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,7,61,KNNimpute_completed_p85_rep07_seed61.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep07_seed61.csv,True,,KNN-Impute_NJ_p85_rep07_seed61.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1216337673026374,0.103404193546109,0.2923365008898591,0.3234593122233572,0.0027069770001162,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T11|T13;T12|T9;T14|T7;T15|T3;T2|T4;T1|T14|T7;T11|T13|T6;T2|T4|T5;T10|T2|T4|T5;T1|T14|T15|T3|T7;T1|T14|T15|T3|T7|T8;T10|T12|T2|T4|T5|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4861155771973208,0.5365124552681859,0.3411034765548326,0.38152602114866263,0.4864233412155276,0.5359293224515047,0.37445030303499505,0.36663902135600246,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,8,62,KNNimpute_completed_p85_rep08_seed62.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep08_seed62.csv,True,,KNN-Impute_NJ_p85_rep08_seed62.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1291312216927781,0.1112178845048598,0.0503247266524656,0.0140960163432073,0.0027612840001438,True,True,True,0,0,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T1|T9;T12|T14;T3|T4;T1|T15|T9;T11|T3|T4;T11|T13|T3|T4;T12|T14|T7|T8;T11|T13|T3|T4|T6;T12|T14|T5|T7|T8;T10|T11|T13|T3|T4|T6;T12|T14|T2|T5|T7|T8,T11|T12;T14|T15;T2|T3;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.49884546742398184,0.5553141930633373,0.01433913412725895,0.011963508189923285,0.49546521340861005,0.5530681300962318,0.10090087277963693,0.03145345220816918,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,9,63,KNNimpute_completed_p85_rep09_seed63.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep09_seed63.csv,True,,KNN-Impute_NJ_p85_rep09_seed63.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1329835216179762,0.112810350433224,0.2071925369440142,0.2422333551274141,0.0022422079998705,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T5;T10|T15;T12|T3;T13|T14;T2|T8;T7|T9;T1|T2|T5|T8;T13|T14|T7|T9;T13|T14|T6|T7|T9;T1|T12|T2|T3|T5|T8;T13|T14|T4|T6|T7|T9;T11|T13|T14|T4|T6|T7|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.49276552603756085,0.5507504592159816,0.23874908405168002,0.257588637777317,0.49527532063011553,0.5522480989037287,0.24808100457269497,0.25614588936517796,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,10,64,KNNimpute_completed_p85_rep10_seed64.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep10_seed64.csv,True,,KNN-Impute_NJ_p85_rep10_seed64.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1156642063160654,0.0992132505954483,0.054166980710124,0.1249813789703646,0.0021918750001077,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T11;T10|T4;T12|T3;T13|T15;T2|T9;T10|T4|T7;T13|T15|T6;T1|T11|T12|T3;T1|T11|T12|T14|T3;T10|T13|T15|T4|T6|T7;T1|T11|T12|T14|T2|T3|T9;T10|T13|T15|T4|T6|T7|T8,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4825034008991096,0.5379770767241089,0.30391366217166405,0.3870205266431682,0.48169231883280145,0.5380308113817387,0.17000675075257887,0.19767927087345816,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,11,65,KNNimpute_completed_p85_rep11_seed65.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep11_seed65.csv,True,,KNN-Impute_NJ_p85_rep11_seed65.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1171378195321595,0.0981410025098189,0.2732290526191616,0.3072863466121894,0.0023548379999738,True,True,True,0,0,0.0,0.0,18.0,0.75,3.0,12.0,12.0,0.25,0.25,0.25,T1|T4;T13|T2;T5|T6;T1|T10|T4;T13|T2|T9;T3|T7|T8;T11|T12|T14|T15;T11|T12|T14|T15|T5|T6;T13|T2|T3|T7|T8|T9,T2|T3;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.48357671510211353,0.5363407517954849,0.42970884702308965,0.4291519800953763,0.4825398984197223,0.5355816915320276,0.3629094719470556,0.3573501969728385,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,12,66,KNNimpute_completed_p85_rep12_seed66.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep12_seed66.csv,True,,KNN-Impute_NJ_p85_rep12_seed66.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1314247367690527,0.1066944355166845,0.0720027534273402,0.1185733741913517,0.002401453999937,True,True,True,0,0,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T10|T9;T13|T15;T2|T6;T3|T7;T10|T14|T9;T2|T6|T8;T3|T4|T7;T1|T3|T4|T7;T10|T11|T12|T14|T9;T13|T15|T2|T6|T8;T10|T11|T12|T14|T5|T9,T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4825146895537068,0.5381006065516337,0.22297202628832166,0.1377876840140991,0.48428341730193886,0.5422649340929984,0.16831580523206355,0.17848849263943603,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,13,67,KNNimpute_completed_p85_rep13_seed67.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep13_seed67.csv,True,,KNN-Impute_NJ_p85_rep13_seed67.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1272153833002575,0.1142810762597543,0.2313800417847199,0.2497446049184907,0.0020422819998202,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T6;T11|T15;T2|T4;T5|T8;T1|T6|T9;T2|T3|T4;T11|T15|T5|T8;T11|T13|T15|T5|T8;T1|T2|T3|T4|T6|T9;T11|T13|T14|T15|T5|T8;T1|T12|T2|T3|T4|T6|T9;T10|T11|T13|T14|T15|T5|T8,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.49332167617590067,0.5458681179566925,0.44857883182616576,0.41375699771926183,0.4942028388231238,0.5484019152108041,0.2996653738275979,0.2676927392777004,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,14,68,KNNimpute_completed_p85_rep14_seed68.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep14_seed68.csv,True,,KNN-Impute_NJ_p85_rep14_seed68.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1246908566500753,0.1046743827214036,0.0900553046782074,0.0476336397684712,0.0027530909999313,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T10|T8;T11|T15;T13|T14;T3|T4;T7|T9;T11|T15|T6;T13|T14|T5;T3|T4|T7|T9;T10|T11|T15|T6|T8;T2|T3|T4|T7|T9;T1|T2|T3|T4|T7|T9;T1|T12|T2|T3|T4|T7|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4883727297391249,0.5488206479344911,0.08882608747518603,0.08030271615177277,0.48518399822866815,0.5448600052578878,0.14908463840579464,0.11910636533278042,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
